Country Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Guatemala,2111023.0,2171071.0,2235516.0,2304496.0,2376074.0,2448028.0,2520524.0,2593986.0,2667938.0,2741029.0,2812687.0,2881898.0,2949110.0,3015339.0,3084436.0,3156436.0,3228543.0,3301362.0,3375975.0,3454711.0,3538166.0,3626504.0,3714946.0,3805672.0,3906221.0,4014530.0,4127899.0,4244956.0,4365593.0,4490584.0,4620845.0,4754359.0,4889759.0,5027247.0,5166541.0,5309087.0,5454851.0,5604383.0,5761425.0,5924679.0,6092976.0,6263977.0,6440593.0,6623616.0,6816308.0,7016090.0,7221387.0,7432234.0,7648147.0,7869137.0,8095003.0,8325805.0,8556652.0,8789380.0,9021176.0,9250086.0,9480125.0,9710165.0,9937399.0,10163685.0,10396683.0,10637104.0,10882128.0
Guinea,1991987.0,2025295.0,2058445.0,2090879.0,2120165.0,2152780.0,2191922.0,2232029.0,2273191.0,2314288.0,2353585.0,2390253.0,2424357.0,2456451.0,2486671.0,2515169.0,2542430.0,2569176.0,2596869.0,2627486.0,2662656.0,2703145.0,2749122.0,2800144.0,2856474.0,2919191.0,2988319.0,3062836.0,3140590.0,3218155.0,3326055.0,3456654.0,3561965.0,3665824.0,3771158.0,3873199.0,3980772.0,4040152.0,4092812.0,4177339.0,4245301.0,4269152.0,4318738.0,4428107.0,4533974.0,4631181.0,4738770.0,4869868.0,5014357.0,5163950.0,5318008.0,5479636.0,5647203.0,5818161.0,5997939.0,6186374.0,6378376.0,6572997.0,6772407.0,6981137.0,7197314.0,7416945.0,7641239.0
Guinea-Bissau,337110.0,338265.0,338860.0,338044.0,328214.0,312838.0,303806.0,304796.0,312384.0,314982.0,317256.0,318906.0,319531.0,325409.0,336606.0,352859.0,368897.0,384753.0,400711.0,411600.0,415824.0,418591.0,421430.0,424545.0,428162.0,432417.0,437371.0,443020.0,449376.0,456453.0,464229.0,476575.0,494956.0,515538.0,535829.0,554273.0,571161.0,587528.0,603632.0,619938.0,637323.0,655711.0,674576.0,693780.0,713324.0,732939.0,752807.0,773690.0,795627.0,818596.0,842640.0,867705.0,893849.0,920895.0,948590.0,976995.0,1006203.0,1036446.0,1067845.0,1100192.0,1133245.0,1166906.0,1201577.0
Guyana,283642.0,290312.0,297192.0,304223.0,311234.0,317898.0,324056.0,329736.0,335108.0,340304.0,345338.0,351041.0,357592.0,364521.0,371966.0,379926.0,388380.0,397122.0,405777.0,413762.0,420481.0,426771.0,432886.0,437941.0,441893.0,444730.0,446476.0,447228.0,447069.0,446060.0,444320.0,444100.0,445861.0,447836.0,449697.0,451131.0,452095.0,452632.0,452871.0,452948.0,452948.0,453029.0,453374.0,454616.0,456729.0,459072.0,461873.0,464973.0,467825.0,470312.0,472354.0,473817.0,477069.0,481469.0,484828.0,488012.0,490949.0,493593.0,512112.0,522162.0,518827.0,523956.0,526555.0
Haiti,2208145.0,2246055.0,2282176.0,2314411.0,2347062.0,2383965.0,2422467.0,2462462.0,2504256.0,2547782.0,2593271.0,2640705.0,2689384.0,2739324.0,2790724.0,2843165.0,2896544.0,2950833.0,3006056.0,3062271.0,3118807.0,3175622.0,3233092.0,3291182.0,3350197.0,3410386.0,3471893.0,3534767.0,3599191.0,3666165.0,3736795.0,3811546.0,3890879.0,3974634.0,4062404.0,4154324.0,4250761.0,4351629.0,4456006.0,4563884.0,4675906.0,4791421.0,4910149.0,5032587.0,5157689.0,5286235.0,5416273.0,5545149.0,5673573.0,5801444.0,5905094.0,6007759.0,6134541.0,6262946.0,6390709.0,6517081.0,6641266.0,6761882.0,6880319.0,6997837.0,7114696.0,7229380.0,7342677.0
Honduras,1037147.0,1060854.0,1086147.0,1113706.0,1143399.0,1175550.0,1209885.0,1245746.0,1283327.0,1322681.0,1363746.0,1406614.0,1451413.0,1497482.0,1544234.0,1592962.0,1643830.0,1695856.0,1749258.0,1804466.0,1861692.0,1920818.0,1981732.0,2044631.0,2109429.0,2176001.0,2244820.0,2316220.0,2390977.0,2469956.0,2553746.0,2642541.0,2735588.0,2832575.0,2933611.0,3038664.0,3147401.0,3259283.0,3372058.0,3487755.0,3608503.0,3732415.0,3859466.0,3989553.0,4123293.0,4261269.0,4403198.0,4548746.0,4697542.0,4849110.0,5002497.0,5157147.0,5312863.0,5469835.0,5629004.0,5788894.0,5947582.0,6104579.0,6259340.0,6411659.0,6560498.0,6704427.0,6845036.0
Hungary,6554481.0,6579306.0,6609546.0,6648032.0,6689207.0,6729896.0,6770435.0,6808006.0,6852833.0,6920506.0,6990499.0,7038876.0,7063045.0,7068817.0,7063150.0,7049622.0,7031747.0,7004539.0,6972988.0,6939765.0,6924753.0,6943509.0,6978904.0,7021285.0,7041032.0,7029746.0,7009043.0,6988717.0,6974844.0,6919448.0,6888219.0,6922748.0,6950474.0,6969298.0,6979847.0,6982677.0,6982417.0,6980861.0,6972827.0,6963797.0,6961575.0,6966362.0,6963235.0,6954489.0,6950722.0,6945793.0,6941896.0,6932247.0,6915646.0,6895853.0,6874888.0,6849382.0,6794920.0,6747076.0,6691117.0,6636130.0,6577390.0,6524984.0,6482401.0,6433226.0,6371286.0,6314017.0,6347326.0
Iceland,100188.0,101829.0,103588.0,105462.0,107530.0,109734.0,112023.0,114312.0,116523.0,118367.0,119772.0,121632.0,124350.0,127055.0,129710.0,132496.0,134721.0,136567.0,138589.0,140734.0,142856.0,145210.0,147785.0,150086.0,152035.0,153620.0,155066.0,157360.0,160583.0,162893.0,164125.0,166135.0,168074.0,169407.0,170907.0,172101.0,173359.0,175231.0,177709.0,180394.0,183208.0,185885.0,187806.0,189650.0,192104.0,196515.0,203084.0,209875.0,214386.0,214379.0,212920.0,212873.0,213391.0,214817.0,216736.0,218787.0,222056.0,228127.0,235299.0,240991.0,244499.0,247524.0,252774.0
India,250572490.0,254983160.0,259461462.0,264033144.0,269239453.0,275095446.0,281128542.0,287440562.0,294131776.0,301154377.0,308479482.0,315989498.0,323685090.0,331640545.0,339752276.0,348039335.0,356475048.0,365254332.0,374467006.0,383945578.0,393699476.0,403630682.0,413737921.0,424166130.0,434850151.0,445720916.0,456823486.0,468194817.0,479936444.0,492063295.0,504451116.0,516954044.0,529565821.0,542339649.0,555426168.0,568890441.0,582689001.0,596800684.0,611160335.0,625784989.0,640617507.0,655697139.0,670914857.0,686160442.0,701561063.0,716911600.0,732180068.0,747505065.0,762763594.0,777995638.0,793438411.0,809037482.0,824603950.0,840060464.0,854999441.0,869459756.0,884115112.0,898694113.0,912553718.0,925771433.0,938586445.0,950245567.0,960804385.0
Indonesia,51090563.0,52191574.0,53288198.0,54374968.0,55478883.0,56413917.0,57294217.0,58388399.0,59666537.0,61104815.0,62645641.0,64276786.0,65998903.0,67808212.0,69703945.0,71689556.0,73760576.0,75911785.0,78141743.0,80452186.0,82848012.0,85329136.0,87885703.0,90498256.0,93158280.0,95862318.0,98595030.0,101343772.0,104111042.0,106884666.0,109665100.0,112454577.0,115250272.0,118073065.0,120920910.0,123781835.0,126640453.0,129500687.0,132347103.0,135137903.0,137812628.0,140342251.0,142797679.0,145232431.0,147591553.0,149892735.0,152230961.0,154568569.0,156871861.0,159186119.0,161537956.0,163928210.0,166359505.0,168784459.0,171140668.0,173432827.0,175658667.0,177789493.0,179835745.0,181816710.0,183698630.0,185451041.0,187165550.0
Iraq,4038385.0,4121579.0,4204485.0,4294353.0,4391015.0,4489267.0,4594864.0,4715698.0,4849798.0,4988469.0,5120335.0,5244930.0,5353421.0,5447596.0,5553554.0,5670965.0,5806312.0,5989624.0,6210527.0,6434831.0,6663963.0,6889049.0,7109841.0,7354691.0,7625149.0,7854679.0,8099133.0,8375336.0,8622271.0,8907976.0,9074821.0,9221657.0,9544133.0,10056842.0,10590970.0,10996678.0,11400229.0,11805005.0,12225884.0,12674906.0,13149937.0,13621641.0,14115677.0,14605076.0,15085903.0,15605017.0,15792549.0,15738850.0,16130343.0,16807861.0,17425807.0,18103209.0,18987328.0,19954180.0,20732966.0,21389835.0,22022859.0,22655700.0,23326516.0,24012914.0,24730459.0,25453771.0,26190212.0
Ireland,1633132.0,1630597.0,1643895.0,1659508.0,1665062.0,1661110.0,1662595.0,1672755.0,1683632.0,1695153.0,1707872.0,1726744.0,1755721.0,1788124.0,1820712.0,1852727.0,1882535.0,1911066.0,1943980.0,1976123.0,2003242.0,2031002.0,2056220.0,2078538.0,2099623.0,2112790.0,2124618.0,2134971.0,2135549.0,2139005.0,2157350.0,2188713.0,2222789.0,2254521.0,2286474.0,2323663.0,2367563.0,2414388.0,2459420.0,2504479.0,2553492.0,2609285.0,2666451.0,2718146.0,2774986.0,2847567.0,2942068.0,3036843.0,3088703.0,3095102.0,3080449.0,3063271.0,3051045.0,3047390.0,3058075.0,3080857.0,3110739.0,3141774.0,3178909.0,3222077.0,3254350.0,3284531.0,3320765.0
Isle of Man,30443.0,30095.0,30268.0,30545.0,30754.0,30931.0,31257.0,31791.0,32366.0,32899.0,33405.0,33850.0,34220.0,34577.0,34947.0,35360.0,35836.0,36382.0,36994.0,37652.0,38370.0,38902.0,39160.0,39379.0,39512.0,39562.0,39938.0,40767.0,41727.0,42659.0,43545.0,44207.0,44579.0,44884.0,45238.0,45624.0,46155.0,46892.0,47683.0,48460.0,49244.0,49949.0,50525.0,51090.0,51682.0,52301.0,52948.0,53558.0,54126.0,54652.0,55127.0,55195.0,54748.0,54210.0,53723.0,53218.0,52883.0,52822.0,52850.0,52897.0,52949.0,53136.0,53283.0
Israel,1267585.0,1310098.0,1377580.0,1433213.0,1495683.0,1552500.0,1595375.0,1669922.0,1708668.0,1753262.0,1807334.0,1856923.0,1895970.0,1964514.0,2012297.0,2048028.0,2082830.0,2119283.0,2157396.0,2209418.0,2262813.0,2310757.0,2357958.0,2403841.0,2436966.0,2484097.0,2530635.0,2579802.0,2629708.0,2683880.0,2779983.0,2966308.0,3084982.0,3181689.0,3278099.0,3379904.0,3480986.0,3579505.0,3675761.0,3784134.0,3896240.0,3997544.0,4083292.0,4160384.0,4238298.0,4318656.0,4401929.0,4484313.0,4563986.0,4668139.0,4742275.0,4814219.0,4881144.0,4951429.0,5029304.0,5108443.0,5183981.0,5262154.0,5348879.0,5439187.0,5525096.0,5609457.0,5719466.0
Italy,32869781.0,33045989.0,33310686.0,33607375.0,33871314.0,34082042.0,34244632.0,34360674.0,34447405.0,34513051.0,34569182.0,34621413.0,34717690.0,34864065.0,35019034.0,35203501.0,35402275.0,35600015.0,35809874.0,36058794.0,36395980.0,36780294.0,37171841.0,37586542.0,37971641.0,38205166.0,38335343.0,38472953.0,38602014.0,38733903.0,38855827.0,39064138.0,39201752.0,39161042.0,39095158.0,38977750.0,38847942.0,38744783.0,38637019.0,38513718.0,38388464.0,38273154.0,38184023.0,38224559.0,38343139.0,38356918.0,38318239.0,38435856.0,38648892.0,38762126.0,38830477.0,38780536.0,38703235.0,38985081.0,39180526.0,39023708.0,38880651.0,38770686.0,38658939.0,38153861.0,37904109.0,37633815.0,37383616.0
Jamaica,892346.0,892857.0,893434.0,893676.0,892448.0,891124.0,891136.0,891109.0,891730.0,895154.0,902550.0,915028.0,932405.0,953212.0,975466.0,999084.0,1022838.0,1044344.0,1065520.0,1088807.0,1114834.0,1143334.0,1173644.0,1203686.0,1231765.0,1257143.0,1279606.0,1299736.0,1318428.0,1336817.0,1355697.0,1375187.0,1394687.0,1414522.0,1435480.0,1457831.0,1481566.0,1506236.0,1531757.0,1558300.0,1585740.0,1613580.0,1641530.0,1669123.0,1695786.0,1720532.0,1744436.0,1769294.0,1794758.0,1820792.0,1847528.0,1873473.0,1898936.0,1924725.0,1949132.0,1968574.0,1983084.0,1996305.0,2008630.0,2019784.0,2034219.0,2049070.0,2055824.0
Japan,60316755.0,61146392.0,62378444.0,63991229.0,65603572.0,67000135.0,68120520.0,69145271.0,69992810.0,70842946.0,71627272.0,73097921.0,73854357.0,74546419.0,75214015.0,75887579.0,76477143.0,77044268.0,77639037.0,78271107.0,78966952.0,79508807.0,80106499.0,80959193.0,81775586.0,82563185.0,83314680.0,84089079.0,84841583.0,85559221.0,86096863.0,86536705.0,86848860.0,87064178.0,87157513.0,87135285.0,87013094.0,86812362.0,86622587.0,86357057.0,86028257.0,85671811.0,85301311.0,84990460.0,84562217.0,84011699.0,83351772.0,82682697.0,81996931.0,81355870.0,80939051.0,80425404.0,79572883.0,78399486.0,77229906.0,76282461.0,75621650.0,75084846.0,74638081.0,74267895.0,73864092.0,73446995.0,73138948.0
Jordan,424322.0,442193.0,459249.0,476910.0,497696.0,524385.0,558219.0,598577.0,642792.0,686764.0,727081.0,762237.0,793038.0,821891.0,850549.0,879730.0,909903.0,942169.0,977316.0,1016140.0,1060649.0,1111384.0,1167858.0,1229463.0,1294945.0,1364232.0,1437912.0,1516242.0,1599830.0,1690647.0,1804575.0,1942790.0,2092210.0,2246316.0,2391473.0,2514458.0,2610193.0,2684306.0,2749022.0,2813397.0,2879887.0,2950494.0,3026378.0,3108958.0,3203973.0,3306729.0,3556628.0,3809585.0,3925810.0,4037415.0,4153580.0,4287962.0,4375872.0,4701845.0,5324329.0,5868468.0,6188817.0,6373840.0,6558046.0,6741098.0,6921053.0,7097810.0,7230556.0
Kazakhstan,5335759.0,5442752.0,5594678.0,5765771.0,5950567.0,6144176.0,6341360.0,6541051.0,6745096.0,6943970.0,7117988.0,7265339.0,7414039.0,7581123.0,7758020.0,7940543.0,8123578.0,8307299.0,8490739.0,8667490.0,8842639.0,9016425.0,9188031.0,9358484.0,9523027.0,9683062.0,9876907.0,10108489.0,10346301.0,10227151.0,10273582.0,10331390.0,10316990.0,10275000.0,10123478.0,9923597.0,9824109.0,9760633.0,9699610.0,9698028.0,9745185.0,9812620.0,9893590.0,10000544.0,10132689.0,10274450.0,10425864.0,10580318.0,10806088.0,11038762.0,11193587.0,11318359.0,11406329.0,11475515.0,11533223.0,11579534.0,11619625.0,11657941.0,11698416.0,11743234.0,11799469.0,11878977.0,12222736.0
Kenya,3725576.0,3852655.0,3989156.0,4135967.0,4295413.0,4449815.0,4595044.0,4750300.0,4918424.0,5098354.0,5285940.0,5466512.0,5647320.0,5841708.0,6040901.0,6241758.0,6443171.0,6665343.0,6915372.0,7181021.0,7473259.0,7787822.0,8117179.0,8470101.0,8839546.0,9215291.0,9593605.0,9976920.0,10378447.0,10799544.0,11240896.0,11679268.0,12114919.0,12561368.0,13022300.0,13488613.0,13951108.0,14425897.0,14915278.0,15446878.0,16025655.0,16648251.0,17290047.0,17932845.0,18595887.0,19260397.0,19925957.0,20591639.0,21272698.0,21975064.0,22669400.0,23356651.0,24049126.0,24755047.0,25471220.0,26203416.0,26980523.0,27788382.0,28585926.0,29402826.0,30268153.0,31146668.0,32046684.0
Kiribati,24510.0,25038.0,25615.0,26250.0,26955.0,27701.0,28112.0,28154.0,28179.0,28539.0,29221.0,29888.0,30560.0,31268.0,31761.0,31990.0,32166.0,32290.0,32412.0,32954.0,33891.0,34833.0,35754.0,36624.0,37441.0,38234.0,39039.0,39844.0,40636.0,41420.0,42182.0,42795.0,43253.0,43696.0,44223.0,44855.0,45637.0,46590.0,47627.0,48729.0,49942.0,51212.0,52593.0,54102.0,55609.0,57050.0,58558.0,60175.0,61776.0,63400.0,65030.0,66503.0,67780.0,68983.0,70103.0,71158.0,72159.0,73078.0,73946.0,74866.0,76033.0,77436.0,78885.0
Kuwait,184753.0,203811.0,224914.0,247871.0,272267.0,297969.0,323377.0,348641.0,375632.0,403421.0,430019.0,457010.0,486450.0,517657.0,551376.0,589420.0,635588.0,688445.0,743351.0,798651.0,851867.0,905937.0,963421.0,1022859.0,1075548.0,1125291.0,1172002.0,1212640.0,1256911.0,1306037.0,998907.0,817523.0,1004085.0,1053973.0,1075503.0,1097213.0,1136329.0,1185773.0,1238517.0,1293526.0,1349823.0,1406381.0,1462181.0,1516480.0,1568942.0,1641630.0,1745544.0,1859930.0,1975599.0,2093153.0,2212613.0,2372044.0,2571499.0,2772210.0,2857908.0,2968455.0,3070398.0,3120729.0,3268653.0,3359191.0,3272155.0,3163029.0,3174078.0
Latvia,1427519.0,1445281.0,1462367.0,1481392.0,1501241.0,1518090.0,1528948.0,1539123.0,1550837.0,1560816.0,1569121.0,1577616.0,1588184.0,1601482.0,1616753.0,1631249.0,1643894.0,1655859.0,1666623.0,1674183.0,1680565.0,1689621.0,1701968.0,1714873.0,1727193.0,1739985.0,1753739.0,1768256.0,1780867.0,1783899.0,1775584.0,1761260.0,1731171.0,1693047.0,1663763.0,1641498.0,1625638.0,1613498.0,1605221.0,1600439.0,1591657.0,1576847.0,1563590.0,1551058.0,1534937.0,1518903.0,1504617.0,1490919.0,1472303.0,1443882.0,1409997.0,1378949.0,1353903.0,1329552.0,1306712.0,1286730.0,1265689.0,1245192.0,1228121.0,1212103.0,1196325.0,1182681.0,1178688.0
Lebanon,933949.0,953162.0,975479.0,1000411.0,1027384.0,1058698.0,1095468.0,1132833.0,1171888.0,1213018.0,1253012.0,1294986.0,1339493.0,1384505.0,1429346.0,1470301.0,1687059.0,1911719.0,1773165.0,1630096.0,1676311.0,1723749.0,1760205.0,1792291.0,1833523.0,1877928.0,1932506.0,1988969.0,2036414.0,2082053.0,2124992.0,2173114.0,2228533.0,2283168.0,2337502.0,2395604.0,2457809.0,2521190.0,2585661.0,2652126.0,2718879.0,2784594.0,2843823.0,2905171.0,2977309.0,3050428.0,3128713.0,3214519.0,3291090.0,3355311.0,3403018.0,3450185.0,3551483.0,3901286.0,4313260.0,4359175.0,4184093.0,4008793.0,3835213.0,3664342.0,3557157.0,3509908.0,3440173.0
Lesotho,371947.0,383558.0,395882.0,409425.0,424646.0,438929.0,452058.0,468896.0,489508.0,511476.0,534584.0,558665.0,583591.0,609254.0,635542.0,661833.0,686708.0,706773.0,723629.0,741078.0,758906.0,777165.0,796041.0,815671.0,835983.0,858046.0,884467.0,908308.0,926257.0,944035.0,962268.0,980967.0,999834.0,1018503.0,1037215.0,1055695.0,1072884.0,1089115.0,1104182.0,1117063.0,1127531.0,1135396.0,1141241.0,1145280.0,1147044.0,1148468.0,1154270.0,1165610.0,1179562.0,1193346.0,1206870.0,1221461.0,1237025.0,1252899.0,1268650.0,1285685.0,1304623.0,1324837.0,1345992.0,1366963.0,1387660.0,1407511.0,1425562.0
Liberia,642610.0,658259.0,673697.0,688625.0,702142.0,715991.0,731400.0,747391.0,764090.0,781369.0,799448.0,817808.0,836778.0,857015.0,878058.0,899336.0,920779.0,943264.0,966937.0,991497.0,1017134.0,1043776.0,1071412.0,1101248.0,1135251.0,1171980.0,1209209.0,1247479.0,1287499.0,1329365.0,1175223.0,1034613.0,1099709.0,1147789.0,1149107.0,1163203.0,1199920.0,1299492.0,1440395.0,1522441.0,1577724.0,1622079.0,1661422.0,1670228.0,1684911.0,1756019.0,1850422.0,1937992.0,2015084.0,2078039.0,2137560.0,2239530.0,2332780.0,2380377.0,2430974.0,2486977.0,2545489.0,2602770.0,2664002.0,2730590.0,2806731.0,2889958.0,2978473.0
Libya,768145.0,790761.0,814348.0,837686.0,859158.0,871356.0,872536.0,871277.0,871573.0,874143.0,879333.0,887212.0,901327.0,935081.0,988138.0,1051402.0,1123912.0,1203806.0,1291644.0,1387893.0,1491107.0,1598368.0,1707487.0,1817491.0,1916494.0,2001101.0,2079782.0,2153911.0,2228551.0,2307145.0,2388715.0,2472796.0,2559414.0,2648188.0,2737926.0,2825701.0,2909283.0,2989454.0,3067970.0,3147604.0,3239672.0,3344411.0,3452908.0,3564643.0,3677512.0,3790349.0,3896827.0,3997344.0,4100125.0,4200872.0,4296417.0,4001073.0,3699940.0,3791538.0,3879020.0,3950332.0,4021778.0,4104662.0,4197572.0,4288943.0,4377972.0,4466931.0,4553521.0
Liechtenstein,10402.0,10663.0,10964.0,11270.0,11583.0,11885.0,12196.0,12542.0,12877.0,13194.0,13522.0,13827.0,14138.0,14477.0,14806.0,15141.0,15488.0,15834.0,16197.0,16569.0,16938.0,17289.0,17631.0,18018.0,18416.0,18792.0,19127.0,19433.0,19768.0,20093.0,20403.0,20706.0,20995.0,21292.0,21586.0,21910.0,22254.0,22594.0,22906.0,23205.0,23526.0,23784.0,23969.0,24181.0,24399.0,24567.0,24726.0,24857.0,24969.0,25069.0,25194.0,25323.0,25432.0,25528.0,25602.0,25691.0,25744.0,25788.0,25825.0,25863.0,25922.0,25997.0,26024.0
Lithuania,1762708.0,1786043.0,1806877.0,1827195.0,1849385.0,1871861.0,1894332.0,1916373.0,1936652.0,1953334.0,1972638.0,1995972.0,2018002.0,2042230.0,2070538.0,2101316.0,2133467.0,2164713.0,2193732.0,2218249.0,2240777.0,2267038.0,2296397.0,2326159.0,2353038.0,2377699.0,2401874.0,2424754.0,2445860.0,2459476.0,2461585.0,2458333.0,2448021.0,2430256.0,2411607.0,2393053.0,2375234.0,2358745.0,2343901.0,2331481.0,2319668.0,2305770.0,2293621.0,2280393.0,2258778.0,2226434.0,2194902.0,2171963.0,2151210.0,2126621.0,2079598.0,2029386.0,1998425.0,1973098.0,1949194.0,1922479.0,1888698.0,1852440.0,1825830.0,1811934.0,1802976.0,1798905.0,1809724.0
Luxembourg,213776.0,214397.0,215914.0,217166.0,218405.0,219632.0,220066.0,219788.0,219711.0,220513.0,221450.0,223962.0,227723.0,231028.0,234659.0,238028.0,240249.0,241675.0,242879.0,244338.0,246378.0,248521.0,250266.0,252107.0,253907.0,255217.0,256843.0,258801.0,260420.0,262290.0,264752.0,267226.0,269590.0,271917.0,274252.0,276856.0,279567.0,282254.0,285174.0,288528.0,292777.0,296798.0,299792.0,303795.0,308560.0,313765.0,319544.0,325327.0,332215.0,339456.0,346776.0,356297.0,366460.0,375473.0,384740.0,394513.0,404062.0,414662.0,422820.0,431090.0,437895.0,443828.0,450151.0
Madagascar,2628039.0,2667902.0,2710824.0,2758628.0,2822115.0,2898960.0,2977930.0,3059407.0,3143526.0,3230222.0,3319692.0,3411765.0,3506440.0,3604638.0,3707329.0,3814776.0,3926862.0,4043757.0,4165507.0,4292314.0,4424421.0,4563018.0,4709109.0,4862469.0,5022891.0,5190839.0,5367944.0,5553221.0,5743856.0,5939184.0,6139234.0,6344287.0,6554943.0,6772657.0,6996560.0,7223857.0,7453760.0,7688151.0,7929014.0,8177310.0,8434955.0,8702229.0,8981020.0,9273735.0,9581016.0,9904126.0,10243070.0,10596803.0,10965344.0,11349866.0,11749639.0,12162927.0,12586722.0,13016403.0,13444338.0,13869150.0,14299532.0,14737043.0,15181092.0,15634647.0,16097988.0,16569240.0,17050747.0
Malawi,1961580.0,2015696.0,2070781.0,2122920.0,2172696.0,2219480.0,2263099.0,2308157.0,2354476.0,2401824.0,2451604.0,2505820.0,2564676.0,2627869.0,2695594.0,2767791.0,2845233.0,2932406.0,3028284.0,3129754.0,3237271.0,3349749.0,3467033.0,3589463.0,3717297.0,3849929.0,3984145.0,4171324.0,4398376.0,4609342.0,4793933.0,4943733.0,5091414.0,5169843.0,5116170.0,5122762.0,5244239.0,5366528.0,5491612.0,5610484.0,5724286.0,5843250.0,5963929.0,6090646.0,6226893.0,6372086.0,6528495.0,6698379.0,6886546.0,7090086.0,7304667.0,7530545.0,7769193.0,8025475.0,8301034.0,8595711.0,8909538.0,9243011.0,9596190.0,9970119.0,10363487.0,10769524.0,11181843.0
Malaysia,4039819.0,4137310.0,4245513.0,4364304.0,4491444.0,4632690.0,4785246.0,4941838.0,5103629.0,5269827.0,5442327.0,5618565.0,5799700.0,5990088.0,6189890.0,6401428.0,6623369.0,6860790.0,7110631.0,7359767.0,7607006.0,7848488.0,8082572.0,8319875.0,8570626.0,8843481.0,9140930.0,9460376.0,9799858.0,10148083.0,10496033.0,10839096.0,11181939.0,11532200.0,11894176.0,12266673.0,12649482.0,13050463.0,13466694.0,13892463.0,14310850.0,14728768.0,15167661.0,15628112.0,16112396.0,16617015.0,17137059.0,17669006.0,18208339.0,18750824.0,19258859.0,19723077.0,20170798.0,20603370.0,21021716.0,21421012.0,21808902.0,22181826.0,22521048.0,22837979.0,23144110.0,23430510.0,23697233.0
Maldives,53688.0,54761.0,55717.0,56528.0,57102.0,57780.0,58775.0,59921.0,61277.0,62787.0,64408.0,66185.0,68147.0,70287.0,72431.0,74409.0,76359.0,78445.0,80499.0,82572.0,84907.0,87493.0,90297.0,93279.0,96342.0,99212.0,101866.0,104577.0,107439.0,110438.0,113519.0,116679.0,119984.0,123506.0,127313.0,131658.0,136531.0,141638.0,146968.0,152575.0,158661.0,165232.0,171964.0,178749.0,185640.0,192620.0,201869.0,214109.0,227081.0,239929.0,252544.0,264867.0,276800.0,288316.0,301838.0,317435.0,332645.0,347307.0,361126.0,372607.0,379792.0,384512.0,385180.0
Mali,3042736.0,3080463.0,3120427.0,3161553.0,3201176.0,3240640.0,3279703.0,3317564.0,3355487.0,3393447.0,3432379.0,3470414.0,3509287.0,3551917.0,3596229.0,3640628.0,3683085.0,3727867.0,3777226.0,3828702.0,3884760.0,3943827.0,4004818.0,4069637.0,4132577.0,4187205.0,4232212.0,4271313.0,4314205.0,4370063.0,4441123.0,4518823.0,4602196.0,4695556.0,4798774.0,4909067.0,5023421.0,5149094.0,5297617.0,5467761.0,5650154.0,5843015.0,6045487.0,6253525.0,6464878.0,6675251.0,6886822.0,7103943.0,7323462.0,7544497.0,7768771.0,7995940.0,8186004.0,8388206.0,8646321.0,8918455.0,9214803.0,9534831.0,9867657.0,10214643.0,10589976.0,10989510.0,11393892.0
Malta,184828.0,186177.0,187935.0,189931.0,192128.0,193549.0,194019.0,194092.0,193871.0,193484.0,194090.0,195530.0,196757.0,197913.0,198891.0,201392.0,203195.0,204519.0,207056.0,209382.0,211620.0,213136.0,217645.0,220353.0,219916.0,223404.0,226948.0,228375.0,230050.0,232151.0,234514.0,241245.0,244180.0,247107.0,250029.0,252430.0,254547.0,256999.0,259404.0,261678.0,264049.0,266797.0,269829.0,272804.0,275959.0,279134.0,281570.0,283635.0,285169.0,285905.0,285771.0,285503.0,286808.0,289921.0,295047.0,301667.0,308451.0,317022.0,328560.0,342157.0,350219.0,352598.0,354472.0
Marshall Islands,7128.0,7319.0,7527.0,7751.0,7991.0,8242.0,8498.0,8952.0,9788.0,10838.0,11659.0,11950.0,11985.0,12062.0,12296.0,12664.0,13024.0,13379.0,13730.0,14086.0,14516.0,15068.0,15700.0,16361.0,17041.0,17743.0,18452.0,19166.0,19892.0,20602.0,21304.0,22014.0,22718.0,23435.0,24187.0,24952.0,25723.0,26504.0,27270.0,28005.0,28697.0,29346.0,29932.0,30441.0,30894.0,31275.0,31531.0,31626.0,31565.0,31400.0,31175.0,30914.0,30640.0,30333.0,29998.0,29635.0,29203.0,28676.0,28090.0,27494.0,26903.0,26303.0,26186.0
Mauritania,457687.0,469677.0,481976.0,494332.0,506177.0,517922.0,530294.0,543176.0,556591.0,570588.0,585162.0,600346.0,616204.0,632831.0,650270.0,668574.0,687766.0,707296.0,727287.0,748388.0,770691.0,794252.0,819010.0,844771.0,871414.0,898905.0,927191.0,956403.0,986659.0,1011464.0,1037355.0,1070912.0,1121998.0,1178441.0,1223310.0,1256566.0,1276295.0,1303713.0,1341279.0,1382425.0,1427233.0,1465014.0,1496666.0,1530427.0,1565860.0,1602990.0,1642036.0,1683874.0,1728832.0,1774425.0,1818389.0,1860796.0,1902117.0,1953297.0,2015578.0,2080004.0,2146798.0,2216328.0,2288826.0,2364516.0,2443604.0,2525818.0,2612981.0
